"","MSSubClass","MSZoning","Alley","LotShape","LandContour","LotConfig","LandSlope","Neighborhood","Condition1","BldgType","HouseStyle","OverallQual","OverallCond","YearRemodAdd","RoofStyle","Exterior1st","Exterior2nd","MasVnrType","MasVnrArea","ExterQual","ExterCond","Foundation","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","TotalBsmtSF","HeatingQC","CentralAir","GrLivArea","KitchenQual","Functional","Fireplaces","FireplaceQu","GarageType","GarageFinish","GarageArea","GarageQual","GarageCond","PavedDrive","Fence","SaleType","SaleCondition","SalePrice","BeenRemod","EraBuilt","Pool","TotBathrooms","TotPorch"
"825","20","FV","NoAlley","Reg","Lvl","Inside","Gtl","Somerst","Norm","1Fam","1Story","8","5",2006,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","Gd","No","Unf",0,"Unf",7.30653139893951,"Ex","Y",7.30653139893951,"Gd","Typ",1,"Gd","Attchd","RFn",776,"TA","TA","Y","None","New","Partial",12.3570755190667,"FALSE","2000s","FALSE",2,4.94875989037817
"826","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NridgHt","PosN","1Fam","1Story","10","5",2008,"Hip","CemntBd","CmentBd","BrkFace",6.70563909486,"Ex","TA","PConc","Ex","TA","Av","GLQ",7.40062057737113,"Unf",7.63964228785801,"Ex","Y",7.6425241342329,"Ex","Typ",1,"Gd","Attchd","Fin",1220,"TA","TA","Y","None","New","Partial",12.8609986132699,"TRUE","2000s","FALSE",3,5.4553211153577
"827","45","RM","NoAlley","Reg","Lvl","Inside","Gtl","BrkSide","Norm","1Fam","1.5Unf","5","6",1950,"Gable","MetalSd","MetalSd","None",0,"TA","TA","BrkTil","TA","TA","No","ALQ",6.66568371778241,"Unf",6.66568371778241,"Gd","Y",6.66568371778241,"Gd","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","Y","None","WD","Normal",11.6036798282387,"TRUE","1920s","FALSE",2,4.76217393479776
"828","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","1Story","7","5",2001,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Gd","TA","No","GLQ",3.04452243772342,"Unf",7.28276117960559,"Ex","Y",7.26892012819372,"Gd","Typ",1,"TA","Attchd","RFn",527,"TA","TA","Y","None","WD","Normal",12.1495022940418,"FALSE","2000s","FALSE",2,5.79909265446053
"829","60","RL","NoAlley","IR2","Low","CulDSac","Sev","ClearCr","Norm","1Fam","2Story","5","5",1967,"Flat","Plywood","Plywood","None",0,"TA","TA","PConc","TA","Gd","Gd","LwQ",5.52146091786225,"ALQ",6.92165818415113,"TA","Y",7.66246781520024,"TA","Min2",0,"No","Attchd","Fin",538,"TA","TA","Y","None","WD","Abnorml",12.1281111040605,"FALSE","1960s","FALSE",3,6.56807791141198
"830","160","FV","Pave","Reg","Lvl","Inside","Gtl","Somerst","Norm","Twnhs","2Story","7","5",2005,"Gable","MetalSd","MetalSd","None",0,"Gd","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.39859493453521,"Ex","Y",7.10987946307227,"Gd","Typ",0,"No","Detchd","RFn",480,"TA","TA","Y","None","WD","Normal",11.9009052587374,"FALSE","2000s","FALSE",2.5,5.11799381241676
"831","20","RL","NoAlley","IR1","Lvl","Corner","Gtl","NAmes","Norm","1Fam","1Story","6","5",1957,"Gable","HdBoard","HdBoard","BrkFace",5.96100533962327,"TA","TA","CBlock","TA","TA","No","Rec",6.94793706861497,"Unf",7.23921497377981,"TA","Y",7.23921497377981,"TA","Typ",2,"Gd","Attchd","RFn",458,"TA","TA","Y","None","WD","Normal",12.0197430673387,"FALSE","1950s","FALSE",2.5,5.26269018890489
"832","160","FV","Pave","Reg","Lvl","Inside","Gtl","Somerst","Norm","TwnhsE","2Story","7","5",2005,"Gable","MetalSd","MetalSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.39859493453521,"Ex","Y",7.09090982207998,"Gd","Typ",0,"No","Detchd","RFn",480,"TA","TA","Y","None","WD","Normal",11.9250351157971,"FALSE","2000s","FALSE",2.5,5.11799381241676
"833","60","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","CollgCr","Norm","1Fam","2Story","7","6",2003,"Gable","VinylSd","VinylSd","BrkFace",5.41164605185504,"Gd","TA","PConc","Gd","TA","No","GLQ",6.18208490671663,"Unf",6.84800527457636,"Ex","Y",7.51207124583547,"Gd","Typ",1,"TA","Attchd","RFn",613,"TA","TA","Y","None","WD","Normal",12.3758154201173,"FALSE","2000s","FALSE",3.5,5.44673737166631
"834","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","6","6",1964,"Gable","HdBoard","Plywood","BrkFace",5.19849703126583,"TA","TA","CBlock","TA","TA","No","Rec",5.28320372873799,"BLQ",7.32448997934853,"TA","Y",7.32448997934853,"TA","Typ",0,"No","Attchd","RFn",472,"TA","TA","Y","None","WD","Normal",12.0257490913989,"FALSE","1960s","FALSE",1.5,5.03043792139244
"835","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","5","6",1961,"Gable","VinylSd","VinylSd","BrkFace",4.91998092582813,"TA","TA","CBlock","TA","TA","No","Rec",6.35088571671474,"Unf",7.04315991598834,"Gd","Y",7.04315991598834,"TA","Typ",0,"No","Attchd","Unf",456,"TA","TA","Y","GdWo","WD","Normal",11.8490404949436,"FALSE","1960s","FALSE",2,0
"836","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story","4","7",1995,"Gable","VinylSd","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","No","BLQ",6.09356977004514,"Unf",6.97354301952014,"TA","Y",6.97354301952014,"Gd","Min2",0,"No","Attchd","Unf",436,"TA","TA","Y","None","WD","Normal",11.7597855429018,"TRUE","1950s","FALSE",2,5.67332326717149
"837","30","RM","Pave","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","1Story","5","6",1973,"Gable","VinylSd","VinylSd","None",0,"TA","TA","BrkTil","TA","TA","No","Rec",5.82600010738045,"Unf",7.35244110024358,"Gd","Y",7.35244110024358,"TA","Min2",0,"No","Detchd","Unf",812,"TA","TA","Y","GdWo","COD","Normal",11.9414558460094,"TRUE","1940s","FALSE",2,5.84932477994686
"838","160","RM","NoAlley","Reg","Lvl","Inside","Gtl","BrDale","Norm","Twnhs","2Story","6","5",1973,"Gable","HdBoard","HdBoard","BrkFace",5.06890420222023,"TA","TA","CBlock","TA","TA","No","BLQ",5.80211837537706,"Unf",6.18208490671663,"TA","Y",6.89568269774787,"TA","Typ",0,"No","Detchd","Unf",264,"TA","TA","Y","None","WD","Normal",11.5129254649702,"FALSE","1970s","FALSE",2.5,0
"839","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","1Story","5","6",2006,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",7.00306545878646,"Ex","Y",7.00306545878646,"Gd","Typ",0,"No","Attchd","Unf",352,"TA","TA","Y","None","WD","Normal",11.8775685785581,"TRUE","1990s","FALSE",1.5,5.63121178182137
"840","50","RL","NoAlley","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1.5Fin","5","6",1995,"Gable","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",5.8664680569333,"Unf",6.64509096950564,"Ex","Y",7.09090982207998,"TA","Typ",0,"No","Detchd","Unf",240,"TA","TA","Y","None","WD","Normal",11.7791285057449,"TRUE","1940s","FALSE",1,0
"841","70","RH","NoAlley","IR1","Lvl","Inside","Gtl","SWISU","Norm","1Fam","2Story","6","8",1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","BLQ",5.05624580534831,"Unf",6.51174532964473,"TA","N",7.30182234213793,"Fa","Typ",0,"No","Detchd","Unf",400,"TA","TA","P","None","WD","Normal",11.8493977015914,"TRUE","1920s","FALSE",2,5.54126354515843
"842","70","RM","Grvl","Reg","Lvl","Inside","Gtl","OldTown","Norm","1Fam","2Story","5","8",2002,"Gable","MetalSd","MetalSd","None",0,"TA","TA","PConc","TA","TA","No","Unf",0,"Unf",6.47850964220857,"Gd","Y",7.33953769540767,"Gd","Typ",1,"Po","Detchd","Unf",686,"Gd","TA","P","None","WD","Normal",11.9671807372478,"TRUE","1900s","FALSE",2,5.37989735354046
"843","80","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","SLvl","6","7",1966,"Gable","HdBoard","HdBoard","BrkFace",5.21493575760899,"TA","TA","CBlock","TA","TA","Gd","Rec",5.74620319054015,"ALQ",7.028201432058,"TA","Y",7.06133436691044,"TA","Typ",0,"No","Attchd","RFn",490,"Gd","Gd","Y","GdPrv","WD","Normal",12.0719696610067,"FALSE","1960s","FALSE",2.5,4.86753445045558
"844","90","RL","NoAlley","Reg","Lvl","Corner","Gtl","NAmes","Artery","Duplex","1Story","5","4",1961,"Gable","BrkFace","BrkFace","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",7.49609734517596,"Ex","N",7.49609734517596,"TA","Typ",0,"No","NoGarage","NoGarage",0,"NoGarage","NoGarage","Y","None","WD","Normal",11.8565151693603,"FALSE","1960s","FALSE",2,0
"845","50","RM","Grvl","IR1","Lvl","Inside","Gtl","OldTown","Artery","1Fam","1.5Fin","5","8",1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","Mn","Unf",0,"Unf",6.77650699237218,"Gd","Y",7.25629723969068,"TA","Typ",1,"Gd","Detchd","Unf",720,"TA","TA","Y","None","WD","Normal",11.944058319827,"TRUE","1910s","FALSE",1.5,6.41836493593621
"846","85","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","Sawyer","RRAe","1Fam","SFoyer","5","5",1981,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","Gd","TA","Gd","ALQ",7.23777819192344,"Unf",7.23777819192344,"TA","Y",7.43955930913332,"TA","Min2",2,"TA","Basment","Fin",611,"TA","TA","Y","None","WD","Normal",12.0494188354848,"TRUE","1970s","FALSE",3,0
"847","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","2Story","7","5",1993,"Gable","HdBoard","HdBoard","BrkFace",4.92725368515721,"Gd","TA","PConc","Gd","TA","No","ALQ",6.24222326545517,"Unf",6.60800062529609,"Ex","Y",7.48211892355212,"Gd","Typ",1,"TA","Attchd","Unf",425,"TA","TA","Y","None","WD","Normal",12.2690474446916,"FALSE","1990s","FALSE",3.5,6.21260609575152
"848","20","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","CollgCr","Norm","1Fam","1Story","5","6",1972,"Gable","HdBoard","Plywood","None",0,"TA","TA","CBlock","TA","TA","Av","BLQ",6.13339804299665,"Unf",6.76272950693188,"Ex","Y",6.76272950693188,"TA","Typ",1,"Fa","Attchd","Unf",338,"TA","TA","Y","None","WD","Normal",11.8018567568224,"FALSE","1970s","FALSE",2,0
"849","50","RL","NoAlley","IR2","Bnk","Inside","Gtl","ClearCr","Norm","1Fam","1.5Fin","6","8",1997,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","BrkTil","TA","TA","No","Unf",0,"Unf",6.81124437860129,"TA","Y",7.76599307940768,"TA","Typ",1,"Gd","Detchd","Unf",360,"Fa","TA","Y","None","WD","Normal",12.3883942023241,"TRUE","1900s","FALSE",3,6.55393340402581
"850","80","RL","NoAlley","Reg","Lvl","FR2","Gtl","Veenker","Feedr","1Fam","SLvl","6","7",1994,"Hip","Plywood","Plywood","BrkFace",5.88887795833288,"Gd","Gd","CBlock","TA","TA","No","Unf",0,"Unf",6.2709884318583,"Ex","Y",7.52617891334615,"TA","Typ",1,"TA","Attchd","RFn",512,"TA","TA","Y","None","WD","Normal",12.1388638958367,"TRUE","1970s","FALSE",2.5,5.36597601502185
"851","120","RM","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","TwnhsE","1Story","6","5",2003,"Gable","VinylSd","VinylSd","BrkFace",5.14166355650266,"Gd","TA","PConc","Gd","TA","Av","GLQ",6.49223983502047,"Unf",6.74405918631135,"Ex","Y",6.74405918631135,"Gd","Typ",0,"No","Attchd","Fin",420,"TA","TA","Y","None","WD","Normal",11.7867621306,"FALSE","2000s","FALSE",2,4.94875989037817
"852","120","RL","NoAlley","Reg","Lvl","Inside","Gtl","Blmngtn","Norm","TwnhsE","1Story","8","5",2003,"Gable","VinylSd","VinylSd","BrkFace",3.71357206670431,"Gd","TA","PConc","Gd","TA","Gd","Unf",0,"Unf",7.14991683613211,"Ex","Y",7.2841348061952,"Gd","Typ",1,"TA","Attchd","Fin",400,"TA","TA","Y","None","WD","Normal",12.2783933071098,"FALSE","2000s","FALSE",2,5.0998664278242
"853","75","RL","NoAlley","Reg","Lvl","Inside","Gtl","Crawfor","Norm","1Fam","2.5Unf","7","5",1950,"Gable","MetalSd","MetalSd","None",0,"TA","Gd","CBlock","TA","TA","No","Rec",5.89989735358249,"Unf",6.82328612235569,"Gd","Y",7.40671073017764,"TA","Typ",2,"Gd","Detchd","Unf",240,"TA","TA","Y","MnPrv","WD","Normal",12.0076217068063,"TRUE","1940s","FALSE",2,4.84418708645859
"854","80","RL","NoAlley","IR1","Lvl","Corner","Gtl","NAmes","Norm","1Fam","SLvl","6","6",1964,"Gable","MetalSd","HdBoard","BrkFace",4.75359019110636,"TA","Gd","CBlock","TA","TA","Gd","Rec",6.33682573114644,"Unf",7.028201432058,"TA","Y",7.27655640271871,"TA","Typ",1,"Fa","Attchd","RFn",645,"TA","TA","Y","MnPrv","WD","Normal",11.9703503120091,"FALSE","1960s","FALSE",1.5,5.19849703126583
"855","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","1Story","5","4",1974,"Hip","Wd Sdng","Plywood","None",0,"TA","TA","CBlock","TA","TA","Mn","ALQ",5.7268477475872,"Rec",7.47533923656674,"TA","Y",7.48436864328613,"TA","Typ",1,"Gd","Attchd","Unf",454,"TA","TA","Y","None","WD","Abnorml",12.0435537160324,"TRUE","1950s","FALSE",2.5,6.59441345974978
"856","20","RL","NoAlley","IR1","Lvl","Corner","Gtl","Sawyer","Norm","1Fam","1Story","5","8",2010,"Gable","HdBoard","HdBoard","None",0,"TA","Gd","CBlock","TA","TA","No","ALQ",6.49223983502047,"Unf",6.94793706861497,"Ex","Y",6.94793706861497,"TA","Typ",0,"No","Detchd","Unf",260,"TA","TA","Y","None","WD","Normal",11.7519423654407,"TRUE","1960s","FALSE",2.5,4.65396035015752
"857","80","RL","NoAlley","IR1","Low","Inside","Mod","CollgCr","Norm","1Fam","SLvl","6","6",1978,"Gable","Plywood","HdBoard","None",0,"TA","TA","CBlock","Gd","Gd","Gd","GLQ",6.22653666928747,"LwQ",6.84694313958538,"TA","Y",6.93439720992856,"TA","Typ",0,"No","Detchd","Unf",576,"TA","Fa","Y","MnPrv","WD","Normal",11.8981878657609,"FALSE","1970s","FALSE",2,3.55534806148941
"858","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","Gilbert","Norm","1Fam","2Story","6","5",1995,"Gable","HdBoard","HdBoard","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.55535689181067,"Gd","Y",7.30114780585603,"TA","Typ",1,"TA","Attchd","Fin",343,"TA","TA","Y","None","WD","Normal",12.0668105781967,"TRUE","1990s","FALSE",2.5,3.61091791264422
"859","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NWAmes","Norm","1Fam","1Story","7","5",1976,"Gable","HdBoard","HdBoard","BrkFace",5.24702407216049,"TA","TA","CBlock","Gd","TA","No","Unf",0,"Unf",6.99484998583307,"TA","Y",7.22329567956231,"TA","Typ",1,"TA","Attchd","RFn",479,"TA","TA","Y","MnPrv","WD","Family",11.9316357998284,"FALSE","1970s","FALSE",2,0
"860","60","RL","NoAlley","IR1","Lvl","Corner","Gtl","NWAmes","PosA","1Fam","2Story","6","7",1984,"Gable","HdBoard","HdBoard","BrkFace",5.39816270151775,"TA","TA","CBlock","TA","TA","Mn","BLQ",6.42971947803914,"Unf",6.96129604591017,"TA","Y",7.88419993367604,"Gd","Typ",1,"Gd","Attchd","Unf",619,"TA","TA","Y","None","WD","Normal",12.4292161968444,"TRUE","1960s","FALSE",3.5,5.66296048013595
"861","50","RL","NoAlley","Reg","Lvl","Corner","Gtl","Crawfor","Norm","1Fam","1.5Fin","7","8",1998,"Gable","Wd Sdng","Wd Sdng","None",0,"Gd","TA","BrkTil","TA","TA","No","Unf",0,"Unf",6.81673588059497,"Gd","Y",7.26332961747684,"Gd","Typ",1,"Gd","Detchd","Unf",216,"TA","TA","Y","GdPrv","WD","Normal",12.1545161586158,"TRUE","1910s","FALSE",1.5,5.48479693349065
"862","190","RL","NoAlley","Reg","Lvl","Inside","Gtl","Sawyer","Norm","2fmCon","1Story","5","4",1965,"Hip","Plywood","HdBoard","None",0,"TA","TA","PConc","TA","TA","Mn","BLQ",6.73578001424233,"Unf",6.94697599213542,"Ex","Y",6.94697599213542,"TA","Typ",0,"No","Attchd","Unf",504,"TA","TA","Y","None","WD","Normal",11.7867621306,"FALSE","1960s","FALSE",2.5,0
"863","20","RL","NoAlley","Reg","Lvl","Corner","Gtl","SawyerW","Norm","1Fam","1Story","6","5",1985,"Hip","HdBoard","Plywood","None",0,"TA","TA","PConc","Gd","TA","No","GLQ",5.82600010738045,"Unf",6.94793706861497,"TA","Y",7.00124562206948,"TA","Typ",0,"No","Attchd","Unf",480,"TA","TA","Y","GdPrv","WD","Normal",11.9316357998284,"TRUE","1980s","FALSE",2,0
"864","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","5","5",1959,"Hip","BrkFace","Plywood","None",0,"TA","TA","CBlock","TA","TA","No","BLQ",7.04664727784876,"Unf",7.04664727784876,"TA","Y",7.04664727784876,"TA","Typ",0,"No","Attchd","Unf",672,"TA","TA","Y","GdPrv","WD","Normal",11.7943379244084,"FALSE","1950s","FALSE",2,0
"865","20","FV","NoAlley","Reg","Lvl","Inside","Gtl","Somerst","Norm","1Fam","1Story","7","5",2008,"Gable","VinylSd","VinylSd","None",0,"Gd","TA","PConc","Ex","TA","No","Unf",0,"Unf",7.22475340576797,"Ex","Y",7.22475340576797,"Gd","Typ",0,"No","Attchd","Fin",529,"TA","TA","Y","None","New","Partial",12.4315335097995,"TRUE","2000s","FALSE",2,4.94875989037817
"866","20","RL","NoAlley","IR1","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","5","6",1970,"Gable","MetalSd","MetalSd","BrkFace",4.34380542185368,"TA","TA","CBlock","TA","TA","No","BLQ",6.7202201551353,"Unf",6.91075078796194,"TA","Y",6.91075078796194,"TA","Typ",0,"No","Detchd","Unf",902,"TA","TA","Y","MnPrv","WD","Normal",11.9083402372249,"FALSE","1970s","FALSE",2,0
"867","20","RL","NoAlley","IR1","HLS","Inside","Gtl","Timber","Norm","1Fam","1Story","8","5",2007,"Gable","VinylSd","VinylSd","Stone",5.61677109766657,"Gd","TA","PConc","Gd","TA","Av","Unf",0,"Unf",7.40184157874383,"Ex","Y",7.40671073017764,"Gd","Typ",1,"Gd","Attchd","RFn",870,"TA","TA","Y","None","New","Partial",12.4248064883557,"TRUE","2000s","FALSE",2,5.60947179518496
"868","20","RL","NoAlley","Reg","Lvl","Corner","Gtl","Sawyer","Feedr","1Fam","1Story","4","5",1961,"Gable","VinylSd","VinylSd","None",0,"TA","TA","CBlock","TA","TA","No","ALQ",6.83840520084734,"Unf",6.94793706861497,"TA","Y",7.02197642307216,"Fa","Typ",0,"No","Attchd","RFn",544,"TA","TA","Y","None","WD","Normal",11.7675676833438,"FALSE","1960s","FALSE",2.5,5.12989871492307
"869","60","RL","NoAlley","IR2","Lvl","Corner","Gtl","Gilbert","Feedr","1Fam","2Story","5","6",1950,"Gable","Plywood","Plywood","None",0,"TA","TA","Slab","No","No","No","No",0,"No",0,"Gd","Y",7.74975340627444,"TA","Typ",1,"TA","Attchd","Unf",672,"TA","TA","P","None","WD","Normal",12.0376539939052,"TRUE","1940s","FALSE",2,5.57972982598622
"870","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","SawyerW","Norm","1Fam","2Story","7","5",1994,"Gable","MetalSd","MetalSd","BrkFace",5.50938833662798,"Gd","TA","PConc","Gd","TA","No","GLQ",6.62140565176413,"Unf",6.95749737087695,"Ex","Y",7.57558465155779,"Gd","Typ",1,"TA","Attchd","Fin",574,"TA","TA","Y","GdPrv","WD","Normal",12.3715870840077,"TRUE","1990s","FALSE",3.5,5.50938833662798
"871","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","PosN","1Fam","1Story","5","5",1962,"Hip","MetalSd","MetalSd","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",6.79682371827486,"Gd","N",6.79682371827486,"TA","Typ",0,"No","Detchd","Unf",308,"TA","TA","Y","None","WD","Normal",11.6036798282387,"FALSE","1960s","FALSE",1,0
"872","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","CollgCr","Norm","1Fam","2Story","6","5",1998,"Gable","VinylSd","VinylSd","BrkFace",4.76217393479776,"TA","TA","PConc","Gd","TA","No","GLQ",6.22653666928747,"Unf",6.69084227741856,"Ex","Y",7.42833319419081,"Gd","Typ",0,"No","Attchd","RFn",523,"TA","TA","Y","None","WD","Normal",12.2085695257288,"FALSE","1990s","FALSE",2.5,4.35670882668959
"873","20","RL","NoAlley","Reg","Lvl","Corner","Gtl","NAmes","Norm","1Fam","1Story","5","7",1996,"Gable","WdShing","Wd Shng","None",0,"Gd","TA","Stone","TA","TA","Av","Unf",0,"Unf",4.66343909411207,"Gd","Y",6.81454289725996,"Gd","Typ",0,"No","Attchd","Unf",414,"TA","TA","Y","GdWo","WD","Normal",11.6613454700885,"TRUE","1950s","FALSE",1,5.84932477994686
"874","40","RL","NoAlley","Reg","Lvl","Inside","Gtl","NAmes","Norm","1Fam","1Story","5","7",1950,"Gable","HdBoard","HdBoard","None",0,"Gd","TA","CBlock","TA","TA","No","Rec",5.92958914338989,"Unf",6.72503364216684,"Gd","Y",7.14598446771439,"TA","Typ",1,"Gd","Attchd","Unf",288,"TA","TA","Y","None","WD","Normal",11.7981044072039,"TRUE","1940s","FALSE",1,3.36729582998647
"875","50","RM","NoAlley","Reg","Lvl","Inside","Gtl","OldTown","Artery","1Fam","1.5Fin","5","6",1950,"Gable","Wd Sdng","Wd Sdng","None",0,"TA","TA","CBlock","TA","TA","No","Unf",0,"Unf",6.51767127291227,"Ex","Y",7.03174125876313,"TA","Typ",0,"No","Detchd","Unf",200,"TA","TA","Y","None","WD","Abnorml",11.1049572266439,"TRUE","1940s","FALSE",1.5,3.29583686600433
"876","60","FV","NoAlley","Reg","Lvl","Inside","Gtl","Somerst","Norm","1Fam","2Story","8","5",2007,"Gable","CemntBd","CmentBd","None",0,"Gd","TA","PConc","Gd","TA","Av","GLQ",4.17438726989564,"Unf",7.07749805356923,"Ex","Y",7.86748856869913,"Ex","Typ",1,"Gd","BuiltIn","Fin",550,"TA","TA","Y","None","New","Partial",12.623061104073,"FALSE","2000s","FALSE",2.5,6.35088571671474
"877","20","RL","NoAlley","Reg","HLS","Inside","Mod","Mitchel","Norm","1Fam","1Story","4","5",1963,"Gable","HdBoard","Plywood","None",0,"TA","TA","PConc","TA","TA","Gd","ALQ",6.45204895443723,"Unf",6.97073007814353,"Gd","Y",6.94793706861497,"TA","Typ",0,"No","Attchd","Unf",648,"TA","TA","Y","None","WD","Normal",11.7924493497205,"FALSE","1960s","FALSE",2,0
"878","60","RL","NoAlley","Reg","Lvl","Inside","Gtl","NridgHt","Norm","1Fam","2Story","9","5",2005,"Hip","VinylSd","VinylSd","Stone",5.37989735354046,"Gd","TA","PConc","Ex","TA","No","GLQ",7.06561336359772,"Unf",7.28824440102012,"Ex","Y",7.70751219460034,"Ex","Typ",1,"Gd","Attchd","Fin",738,"TA","TA","Y","None","WD","Normal",12.7656884334656,"TRUE","2000s","FALSE",3.5,5.22035582507832
"879","85","RL","NoAlley","IR1","Lvl","Inside","Gtl","Sawyer","Norm","1Fam","SFoyer","5","7",1995,"Gable","HdBoard","HdBoard","None",0,"TA","TA","CBlock","TA","TA","Av","ALQ",6.80239476332431,"Unf",7.01211529430638,"TA","Y",7.05272104923232,"Gd","Min2",0,"No","Detchd","Unf",576,"TA","TA","Y","MnPrv","WD","Normal",11.9049675527463,"TRUE","1960s","FALSE",2,5.26269018890489
"880","20","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","CollgCr","Norm","1Fam","1Story","5","8",2005,"Gable","VinylSd","VinylSd","BrkFace",4.51085950651685,"Gd","Gd","CBlock","TA","TA","No","ALQ",6.4723462945009,"Unf",6.76272950693188,"Ex","Y",6.76272950693188,"TA","Typ",0,"No","Attchd","Unf",336,"TA","TA","Y","GdWo","WD","Normal",11.8240798936072,"TRUE","1970s","FALSE",2,0
"881","20","RL","NoAlley","Reg","Lvl","Inside","Gtl","Edwards","Norm","1Fam","1Story","5","5",2006,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Ex","Gd","No","ALQ",6.88857245956536,"Unf",6.99484998583307,"Gd","Y",6.99484998583307,"TA","Typ",0,"No","Attchd","Fin",450,"TA","TA","Y","None","WD","Normal",11.9640010843304,"TRUE","2000s","FALSE",2.5,3.91202300542815
"882","50","RL","NoAlley","IR1","Lvl","CulDSac","Gtl","Timber","Norm","1Fam","1.5Fin","7","5",1991,"Gable","HdBoard","HdBoard","BrkFace",4.77068462446567,"Gd","Gd","CBlock","Gd","TA","Mn","LwQ",6.80572255341699,"Unf",7.05358572719368,"Ex","Y",7.4489161025442,"Gd","Typ",1,"TA","Attchd","RFn",400,"TA","TA","Y","None","WD","Normal",12.1415341243926,"TRUE","1990s","FALSE",2.5,5.32300997913841
"883","60","RL","NoAlley","IR1","Lvl","Corner","Gtl","Gilbert","Norm","1Fam","2Story","6","5",1993,"Gable","VinylSd","VinylSd","None",0,"TA","TA","PConc","Gd","TA","No","Unf",0,"Unf",6.69579891705849,"Gd","Y",7.37400185935016,"TA","Typ",1,"TA","BuiltIn","RFn",389,"TA","TA","Y","MnPrv","WD","Normal",12.0895388292742,"TRUE","1990s","FALSE",2.5,5.94803498918065
"884","75","RL","NoAlley","Reg","Bnk","Inside","Gtl","SWISU","Norm","1Fam","2.5Fin","4","5",1950,"Gable","Wd Sdng","Wd Sdng","None",0,"Gd","TA","PConc","TA","Fa","No","Unf",0,"Unf",6.67959918584438,"TA","N",7.71020519443253,"TA","Typ",0,"No","Detchd","Unf",440,"TA","Gd","Y","None","WD","Normal",11.6826682395573,"TRUE","1910s","FALSE",2,5.24174701505964
